tim_id,mpn,type,cost_per_app,k_wmk,heatsink_model,threshold_limit_cw,calculated_tim_r_cw,reliability_status,pass_probability_pct,avg_margin_cw,max_t_case_99,manufacturer,description,thickness_mm,log_cost,cluster_id,recommendation_group
TP-0320,EAPUS SARCON XR-Hl 16.5X7.5X2.0MM,Thermal Pad,769.31,1.2,ModuleLED_Micro_8560,0.8252,1.6242,FAIL,0.0,-0.7991,142.75,ADLINK Technology,"Thermal Interface Products Pad,Type=XR-HL,Size=16.5x7.5x2.0mm,K=1.2W/mK,Color=Black",2.0,6.646793031229738,2.0,❌ Avoid
TP-0321,EAPUS SARCON XR-Hl 20X10X2.5MM,Thermal Pad,476.01,1.2,ModuleLED_Micro_8560,0.8252,2.0304,FAIL,0.0,-1.2053,159.15,ADLINK Technology,"Thermal Interface Products Pad,Type=XR-HL,Size=20x10x2.5mm,K=1.2W/mK,Color=Black",2.5,6.167537455029179,2.0,❌ Avoid
TP-0322,EAPUS SARCON XR-Hl 35X11X2.5MM,Thermal Pad,247.28,1.2,ModuleLED_Micro_8560,0.8252,2.0301,FAIL,0.0,-1.2049,159.39,ADLINK Technology,"Thermal Interface Products Pad,Type=XR-HL,Size=35x11x2.5mm,K=1.2W/mK,Color=Black",2.5,5.514557141545452,2.0,❌ Avoid
TP-0323,EAPUS SARCON XR-Hl 12X14X3.0MM,Thermal Pad,566.68,1.2,ModuleLED_Micro_8560,0.8252,2.4374,FAIL,0.0,-1.6122,175.91,ADLINK Technology,"Thermal Interface Products Pad,Type=XR-HL,Size=12x14x3.0mm,K=1.2W/mK,Color=Black",3.0,6.34155787968116,2.0,❌ Avoid
TP-0325,60-11-5791-1671,Thermal Pad,385.28,2.6,ModuleLED_Micro_8560,0.8252,0.1426,PASS,100.0,0.6825,82.42,Parker Chomerics,Thermal Pad White 17.45mm x 14.28mm Rectangular,0.38,5.956562495098717,1.0,✅ Standard
TP-0326,PL-05-3-254,Thermal Pad,150.36,3.0,ModuleLED_Micro_8560,0.8252,0.1625,PASS,100.0,0.6626,83.21,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 0.5mm Thickness, 3 W/m-K, 25.4x25.4mm, Green",0.5,5.019661105303568,1.0,✅ Standard
TP-0328,60-11-8302-1671,Thermal Pad,425.12,2.6,ModuleLED_Micro_8560,0.8252,0.1423,PASS,100.0,0.6828,82.41,Parker Chomerics,Thermal Pad White 18.03mm x 12.70mm Rectangular,0.38,6.054720996742997,1.0,✅ Standard
TP-0332,TG-A1250-40-40-0.5,Thermal Pad,61.68,12.5,ModuleLED_Micro_8560,0.8252,0.039,PASS,100.0,0.7862,78.2,t-Global Technology,Thermal Pad Green 40.00mm x 40.00mm Square,0.5,4.13804241748782,1.0,✅ Standard
TP-0334,PL-05-5-254,Thermal Pad,156.58,5.0,ModuleLED_Micro_8560,0.8252,0.0975,PASS,100.0,0.7276,80.59,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 0.5mm Thickness, 5 W/m-K, 25.4x25.4mm, Gold",0.5,5.059933265817542,1.0,✅ Standard
TP-0335,PL-05-3-254-H,Thermal Pad,157.1,3.0,ModuleLED_Micro_8560,0.8252,0.1624,PASS,100.0,0.6628,83.22,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 0.5mm Thickness, 3 W/m-K, 25.4x25.4mm, Hyper Soft",0.5,5.0632277442154265,1.0,✅ Standard
TP-0338,PL-05-5-254-H,Thermal Pad,162.8,5.0,ModuleLED_Micro_8560,0.8252,0.0975,PASS,100.0,0.7277,80.58,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 0.5mm Thickness, 5 W/m-K, 25.4x25.4mm, Hyper Soft",0.5,5.098646171418969,1.0,✅ Standard
TP-0340,PL-2-1-254,Thermal Pad,163.84,1.0,ModuleLED_Micro_8560,0.8252,1.9492,FAIL,0.0,-1.124,156.01,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 1 W/m-K, 25.4x25.4mm, Grey",2.0,5.1049753064706165,2.0,❌ Avoid
TP-0346,PL-2-3-254,Thermal Pad,175.24,3.0,ModuleLED_Micro_8560,0.8252,0.6495,PASS,100.0,0.1757,103.09,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 3 W/m-K, 25.4x25.4mm, Green",2.0,5.171846702494088,1.0,✅ Standard
TP-0347,PL-2-3-254-H,Thermal Pad,181.99,3.0,ModuleLED_Micro_8560,0.8252,0.6496,PASS,100.0,0.1756,103.04,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 3 W/m-K, 25.4x25.4mm, Hyper Soft",2.0,5.2094315065395955,1.0,✅ Standard
TP-0348,PL-1-5-254,Thermal Pad,185.1,5.0,ModuleLED_Micro_8560,0.8252,0.195,PASS,100.0,0.6301,84.54,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 5 W/m-K, 25.4x25.4mm, Gold",1.0,5.226284163648205,1.0,✅ Standard
TP-0352,SP2000-0.015-00-58,Thermal Pad,529.55,3.5,ModuleLED_Micro_8560,0.8252,0.1058,PASS,100.0,0.7194,80.92,Bergquist,Thermal Pad White 19.05mm x 12.70mm Rectangular,0.38,6.273914204319599,1.0,✅ Standard
TP-0354,TG-A3500-40-40-5.0,Thermal Pad,80.49,3.5,ModuleLED_Micro_8560,0.8252,1.3917,FAIL,0.0,-0.5665,133.26,t-Global Technology,Thermal Pad Yellow 40.00mm x 40.00mm Square Tacky - Both Sides,5.0,4.400480313332128,2.0,❌ Avoid
TP-0372,TG-AH486-100-100-1.0-0,Thermal Pad,15.86,3.2,ModuleLED_Micro_8560,0.8252,0.3046,PASS,100.0,0.5205,89.01,t-Global Technology,Thermal Pad Gray 100.00mm x 100.00mm Square,1.0,2.8249439525737094,0.0,🏆 Best Value
TP-0375,PL-2-5-254-H,Thermal Pad,253.54,5.0,ModuleLED_Micro_8560,0.8252,0.3898,PASS,100.0,0.4353,92.5,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 5 W/m-K, 25.4x25.4mm, Hyper Soft",2.0,5.539457994563901,1.0,✅ Standard
TP-0376,TG-A1250-30-30-2.0,Thermal Pad,182.49,12.5,ModuleLED_Micro_8560,0.8252,0.1567,PASS,100.0,0.6684,83.01,t-Global Technology,Thermal Pad Green 30.00mm x 30.00mm Square,2.01,5.212160170096862,1.0,✅ Standard
TP-0380,PL-05-1-1016,Thermal Pad,16.79,1.0,ModuleLED_Micro_8560,0.8252,0.4875,PASS,100.0,0.3377,96.46,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 0.5mm Thickness, 1 W/m-K, 101.6x101.6mm, Grey",0.5,2.8786365016777435,1.0,✅ Standard
TP-0381,TG-A1250-25-25-3.0,Thermal Pad,279.91,12.5,ModuleLED_Micro_8560,0.8252,0.2343,PASS,100.0,0.5909,86.14,t-Global Technology,Thermal Pad Green 25.00mm x 25.00mm Square,3.0,5.638034333334139,1.0,✅ Standard
TP-0384,PL-2-5-254,Thermal Pad,281.01,5.0,ModuleLED_Micro_8560,0.8252,0.3903,PASS,100.0,0.4348,92.52,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 5 W/m-K, 25.4x25.4mm, Gold",2.0,5.641942531302295,1.0,✅ Standard
TP-0386,TG-A1780-25-25-0.5,Thermal Pad,294.36,17.8,ModuleLED_Micro_8560,0.8252,0.0274,PASS,100.0,0.7978,77.73,t-Global Technology,Thermal Pad Gray 25.00mm x 25.00mm Square,0.5,5.688194951314488,1.0,✅ Standard
TP-0393,PL-1-1.5-76X127-15,Thermal Pad,21.88,1.5,ModuleLED_Micro_8560,0.8252,0.6503,PASS,100.0,0.1749,103.07,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 1.5 W/mK, 76.2x127mm, Grey",1.0,3.130263166511597,1.0,✅ Standard
TP-0395,4051100100017,Thermal Pad,22.41,1800.0,ModuleLED_Micro_8560,0.8252,0.0,PASS,100.0,0.8251,76.61,Würth Elektronik,Thermal Pad 100.00mm x 100.00mm Square Acrylic,0.04,3.1531632815028194,0.0,🏆 Best Value
TP-0396,TG-A1250-40-40-1.5,Thermal Pad,143.21,12.5,ModuleLED_Micro_8560,0.8252,0.1171,PASS,100.0,0.7081,81.38,t-Global Technology,Thermal Pad Green 40.00mm x 40.00mm Square,1.5,4.971270570573979,1.0,✅ Standard
TP-0397,PL-1-1-1016,Thermal Pad,22.42,1.0,ModuleLED_Micro_8560,0.8252,0.974,FAIL,1.74,-0.1489,116.26,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 1 W/m-K, 101.6x101.6mm, Grey",1.0,3.1535903581695712,1.0,✅ Standard
TP-0399,COH-1706-200-05,Thermal Pad,5.81,1.7,ModuleLED_Micro_8560,0.8252,0.2925,PASS,100.0,0.5327,88.54,Taica North America Corporation,Thermal Pad Gray 200.00mm x 200.00mm Square Tacky - Both Sides,0.51,1.918392120161421,0.0,🏆 Best Value
TP-0407,SoftFlex-B016-20-01-0762-0762,Thermal Pad,44.07,1.6,ModuleLED_Micro_8560,0.8252,1.2196,FAIL,0.0,-0.3944,126.22,Aavid,"Thermal Interface Products SoftFlex Pad, 1.6 W/mK Conductivity, 2mm Thick, 1-Side Adhesive, 76.2x76.2mm",2.0,3.808216836702557,1.0,✅ Standard
TP-0409,TG-A1780-30-30-0.5,Thermal Pad,288.41,17.8,ModuleLED_Micro_8560,0.8252,0.0274,PASS,100.0,0.7978,77.73,t-Global Technology,Thermal Pad Gray 30.00mm x 30.00mm Square,0.5,5.667844367850572,1.0,✅ Standard
TP-0413,TG-A6200F-100-100-0.5,Thermal Pad,28.2,5.0,ModuleLED_Micro_8560,0.8252,0.0976,PASS,100.0,0.7276,80.58,t-Global Technology,Thermal Pad Blue 100.00mm x 100.00mm Square Tacky - One Side,0.5,3.374168709274236,0.0,🏆 Best Value
TP-0423,SP2000-0.015-00-54,Thermal Pad,1349.4,3.5,ModuleLED_Micro_8560,0.8252,0.1059,PASS,100.0,0.7193,80.92,Bergquist,Thermal Pad White 19.05mm x 12.70mm Rectangular,0.38,7.208156123841693,1.0,✅ Standard
TP-0424,PL-05-5-1016,Thermal Pad,31.79,5.0,ModuleLED_Micro_8560,0.8252,0.0976,PASS,100.0,0.7276,80.58,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 0.5mm Thickness, 5 W/m-K, 101.6x101.6mm, Gold",0.5,3.4901235908565567,1.0,✅ Standard
TP-0425,GP1500-0.080-02-0404,Thermal Pad,33.77,1.5,ModuleLED_Micro_8560,0.8252,1.318,FAIL,0.0,-0.4928,130.27,Bergquist,Thermal Pad Black 101.60mm x 101.60mm Square Tacky - Both Sides,2.03,3.5487549460197703,2.0,❌ Avoid
TP-0426,PL-05-3-1016-H,Thermal Pad,35.09,3.0,ModuleLED_Micro_8560,0.8252,0.1622,PASS,100.0,0.6629,83.24,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 0.5mm Thick, 3 W/m-K, 101.6x101.6mm, Hyper Soft",0.5,3.586015818654697,1.0,✅ Standard
TP-0429,PLF-1-1-76X127-40,Thermal Pad,38.19,1.0,ModuleLED_Micro_8560,0.8252,0.975,FAIL,1.55,-0.1499,116.26,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone-Free, 1mm Thickness, 1 W/m-K, 76x127mm, White",1.0,3.66842161221154,1.0,✅ Standard
TP-0433,PL-1-3-76X127-30,Thermal Pad,39.27,3.0,ModuleLED_Micro_8560,0.8252,0.3253,PASS,100.0,0.4998,89.84,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 3 W/m-K, 76.2x127mm, Blue",1.0,3.695606774863363,1.0,✅ Standard
TP-0435,TG-A6200-100-100-1.0,Thermal Pad,39.0,6.2,ModuleLED_Micro_8560,0.8252,0.1569,PASS,100.0,0.6682,83.01,t-Global Technology,Thermal Pad Blue 100.00mm x 100.00mm Square Tacky - Both Sides,1.0,3.6888794541139363,1.0,✅ Standard
TP-0437,TG-A1780-40-40-0.5,Thermal Pad,247.32,17.8,ModuleLED_Micro_8560,0.8252,0.0274,PASS,100.0,0.7978,77.72,t-Global Technology,Thermal Pad Gray 40.00mm x 40.00mm Square,0.5,5.514718236994854,1.0,✅ Standard
TP-0443,GP1500-0.020-02-0404,Thermal Pad,40.18,1.5,ModuleLED_Micro_8560,0.8252,0.3319,PASS,100.0,0.4933,90.14,Bergquist,Thermal Pad Black 101.60mm x 101.60mm Square Tacky - Both Sides,0.51,3.717952701599643,1.0,✅ Standard
TP-0445,PL-1-3-1016-H,Thermal Pad,41.09,3.0,ModuleLED_Micro_8560,0.8252,0.3249,PASS,100.0,0.5003,89.86,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 3 W/m-K, 101.6x101.6mm, Hyper Soft",1.0,3.7398101827824792,1.0,✅ Standard
TP-0446,PL-2-1-1016,Thermal Pad,41.35,1.0,ModuleLED_Micro_8560,0.8252,1.9482,FAIL,0.0,-1.123,156.24,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 1 W/m-K, 101.6x101.6mm, Grey",2.0,3.7459684210980635,2.0,❌ Avoid
TP-0447,QB0603A25WYT,Thermal Pad,370632.22,50.0,ModuleLED_Micro_8560,0.8252,0.0012,PASS,100.0,0.824,76.66,KYOCERA AVX,Thermal Pad 1.52mm x 0.76mm Rectangular,0.06,12.82296822724029,3.0,🏭 Industrial
TP-0455,PL-05-5-1016-H,Thermal Pad,43.52,5.0,ModuleLED_Micro_8560,0.8252,0.0975,PASS,100.0,0.7276,80.58,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 0.5mm Thick, 5 W/m-K, 101.6x101.6mm, Hyper Soft",0.5,3.795938526407344,1.0,✅ Standard
TP-0456,A18197-05,Thermal Pad,8.71,5.3,ModuleLED_Micro_8560,0.8252,0.0221,PASS,100.0,0.8031,77.51,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.12,2.2731562823032334,0.0,🏆 Best Value
TP-0460,69-13-42348-T412,Thermal Pad,615.67,1.4,ModuleLED_Micro_8560,0.8252,0.1601,PASS,100.0,0.6651,83.15,Parker Chomerics,Thermal Pad Gray 28.00mm x 28.00mm Square Adhesive - Both Sides,0.23,6.424334034795057,1.0,✅ Standard
TP-0465,T62-310-310-0.13,Thermal Pad,5.25,20.0,ModuleLED_Micro_8560,0.8252,0.0063,PASS,100.0,0.8188,76.87,t-Global Technology,Thermal Pad Black 310.00mm x 310.00mm Square,0.13,1.8325814637483102,0.0,🏆 Best Value
TP-0471,A18197-08,Thermal Pad,9.86,5.3,ModuleLED_Micro_8560,0.8252,0.0368,PASS,100.0,0.7883,78.11,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.2,2.3850863145057892,0.0,🏆 Best Value
TP-0476,TG-A6200-150-150-0.5,Thermal Pad,23.74,6.2,ModuleLED_Micro_8560,0.8252,0.0787,PASS,100.0,0.7465,79.82,t-Global Technology,Thermal Pad Blue 150.00mm x 150.00mm Square Tacky - Both Sides,0.5,3.208421366964342,0.0,🏆 Best Value
TP-0482,A18197-10,Thermal Pad,10.66,5.3,ModuleLED_Micro_8560,0.8252,0.046,PASS,100.0,0.7791,78.48,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.25,2.4561641809223462,0.0,🏆 Best Value
TP-0483,A17916-08,Thermal Pad,10.67,2.0,ModuleLED_Micro_8560,0.8252,0.9896,FAIL,0.66,-0.1644,117.03,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,2.03,2.4570214462984645,1.0,✅ Standard
TP-0486,BP100-0.005-00-1112,Thermal Pad,6.65,0.8,ModuleLED_Micro_8560,0.8252,0.1584,PASS,100.0,0.6668,83.08,Bergquist,Thermal Pad White 304.80mm x 279.40mm Rectangular Adhesive - Both Sides,0.13,2.0347056478384444,0.0,🏆 Best Value
TP-0492,PL-2-3-1016-H,Thermal Pad,57.1,3.0,ModuleLED_Micro_8560,0.8252,0.6504,PASS,100.0,0.1747,103.04,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 3 W/m-K, 101.6x101.6mm, Hyper Soft",2.0,4.062165663857866,1.0,✅ Standard
TP-0495,T62-1-310-310-0.16,Thermal Pad,6.15,15.0,ModuleLED_Micro_8560,0.8252,0.0104,PASS,100.0,0.8148,77.03,t-Global Technology,Thermal Pad Black 310.00mm x 310.00mm Square Adhesive - One Side,0.16,1.9671123567059163,0.0,🏆 Best Value
TP-0502,PL-1-5-76X127-60,Thermal Pad,65.47,5.0,ModuleLED_Micro_8560,0.8252,0.1949,PASS,100.0,0.6302,84.55,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 5 W/m-K, 76.2x127mm, Brown",1.0,4.19675071805349,1.0,✅ Standard
TP-0509,GP1500-0.040-02-0404,Thermal Pad,66.2,1.5,ModuleLED_Micro_8560,0.8252,0.6639,PASS,100.0,0.1613,103.58,Bergquist,Thermal Pad Black 101.60mm x 101.60mm Square Tacky - Both Sides,1.02,4.207673247529104,1.0,✅ Standard
TP-0510,PLF-1-3-76X127-70,Thermal Pad,71.04,3.0,ModuleLED_Micro_8560,0.8252,0.325,PASS,100.0,0.5002,89.86,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone-Free, 1mm Thickness, 3 W/m-K, 76x127mm, White",1.0,4.277221520307755,1.0,✅ Standard
TP-0520,GT10D-300-300-0.25-1A,Thermal Pad,7.83,1.5,ModuleLED_Micro_8560,0.8252,0.1624,PASS,100.0,0.6627,83.24,t-Global Technology,Thermal Pad Pink 300.00mm x 300.00mm Square Adhesive - One Side,0.25,2.178155014615869,0.0,🏆 Best Value
TP-0522,SF400-505005,Thermal Pad,289.54,2.5,ModuleLED_Micro_8560,0.8252,0.195,PASS,100.0,0.6302,84.53,Same Sky (Formerly CUI Devices),Thermal Pad Gray 50.00mm x 50.00mm Square Tacky - Both Sides,0.5,5.671741260444738,1.0,✅ Standard
TP-0524,A18197-16,Thermal Pad,14.0,5.3,ModuleLED_Micro_8560,0.8252,0.0755,PASS,100.0,0.7496,79.68,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.41,2.70805020110221,0.0,🏆 Best Value
TP-0527,GPVOUS-0.020-01-0816,Thermal Pad,8.95,1.0,ModuleLED_Micro_8560,0.8252,0.4964,PASS,100.0,0.3288,96.86,Bergquist,Thermal Pad Pink 406.40mm x 203.20mm Rectangular Tacky - One Side,0.51,2.2975725511705014,0.0,🏆 Best Value
TP-0531,A17733-04,Thermal Pad,14.33,1.2,ModuleLED_Micro_8560,0.8252,0.8285,FAIL,49.57,-0.0033,110.38,Laird Technologies - Thermal Materials,Thermal Pad Yellow 228.60mm x 228.60mm Square Adhesive - One Side,1.02,2.7298116928837226,1.0,✅ Standard
TP-0533,2191342,Thermal Pad,8.43,0.9,ModuleLED_Micro_8560,0.8252,0.1625,PASS,100.0,0.6627,83.22,Bergquist,Thermal Pad Gray 304.80mm x 292.10mm Rectangular,0.15,2.2438960966453663,0.0,🏆 Best Value
TP-0535,TG-A1250-125-125-0.5,Thermal Pad,48.51,12.5,ModuleLED_Micro_8560,0.8252,0.039,PASS,100.0,0.7862,78.2,t-Global Technology,Thermal Pad Green 125.00mm x 125.00mm Square,0.5,3.9021746693733315,1.0,✅ Standard
TP-0538,A18172-16,Thermal Pad,14.75,7.5,ModuleLED_Micro_8560,0.8252,0.052,PASS,100.0,0.7732,78.73,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.4,2.7568403652716422,0.0,🏆 Best Value
TP-0544,69-12-42355-1674,Thermal Pad,18.99,1.0,ModuleLED_Micro_8560,0.8252,0.2438,PASS,100.0,0.5814,86.54,Parker Chomerics,Thermal Pad Blue 203.20mm x 203.20mm Square Adhesive - One Side,0.25,2.995232148512309,0.0,🏆 Best Value
TP-0546,TG-A6200-100-100-2.5,Thermal Pad,78.67,6.2,ModuleLED_Micro_8560,0.8252,0.3936,PASS,100.0,0.4316,92.66,t-Global Technology,Thermal Pad Blue 100.00mm x 100.00mm Square Tacky - Both Sides,2.5,4.3778931033922746,1.0,✅ Standard
TP-0554,PL-1-6-76X127-60,Thermal Pad,83.78,6.0,ModuleLED_Micro_8560,0.8252,0.1627,PASS,100.0,0.6625,83.21,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 6 W/mK, 76.2x127mm, Grey",1.0,4.440059665924491,1.0,✅ Standard
TP-0555,GP1500-0.040-02-0816,Thermal Pad,9.85,1.5,ModuleLED_Micro_8560,0.8252,0.662,PASS,100.0,0.1632,103.63,Bergquist,Thermal Pad Black 406.40mm x 203.20mm Rectangular Tacky - Both Sides,1.02,2.3841650799864684,0.0,🏆 Best Value
TP-0558,GPVOUS-0.040-01-0816,Thermal Pad,10.0,1.0,ModuleLED_Micro_8560,0.8252,0.9928,FAIL,0.38,-0.1676,117.14,Bergquist,Thermal Pad Pink 406.40mm x 203.20mm Rectangular Tacky - One Side,1.02,2.3978952727983707,1.0,✅ Standard
TP-0565,A18172-05,Thermal Pad,16.03,7.5,ModuleLED_Micro_8560,0.8252,0.0156,PASS,100.0,0.8095,77.25,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.12,2.834976494674597,0.0,🏆 Best Value
TP-0566,TG-A6200-150-150-1.0,Thermal Pad,37.27,6.2,ModuleLED_Micro_8560,0.8252,0.1573,PASS,100.0,0.6679,83.02,t-Global Technology,Thermal Pad Blue 150.00mm x 150.00mm Square Tacky - Both Sides,1.0,3.644666299437611,1.0,✅ Standard
TP-0570,A15993-00,Thermal Pad,16.3,3.0,ModuleLED_Micro_8560,0.8252,0.1656,PASS,100.0,0.6595,83.36,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.51,2.8507065015037334,0.0,🏆 Best Value
TP-0578,A18172-10,Thermal Pad,17.04,7.5,ModuleLED_Micro_8560,0.8252,0.0325,PASS,100.0,0.7927,77.93,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.25,2.8925915146344776,0.0,🏆 Best Value
TP-0583,PL-1-5-1016-H,Thermal Pad,87.98,5.0,ModuleLED_Micro_8560,0.8252,0.1952,PASS,100.0,0.63,84.54,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 5 W/m-K, 101.6x101.6mm, Hyper Soft",1.0,4.488411625377895,1.0,✅ Standard
TP-0586,TG-A1250-100-100-1.0,Thermal Pad,92.89,12.5,ModuleLED_Micro_8560,0.8252,0.078,PASS,100.0,0.7472,79.79,t-Global Technology,Thermal Pad Green 100.00mm x 100.00mm Square,1.0,4.542123884270456,1.0,✅ Standard
TP-0592,PLX-1-6-76X127-48,Thermal Pad,97.73,6.0,ModuleLED_Micro_8560,0.8252,0.1623,PASS,100.0,0.6628,83.22,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 6 W/mK, 76x127mm, Grey",1.0,4.592388851623358,1.0,✅ Standard
TP-0595,BP100-0.011-00-1010,Thermal Pad,14.71,0.8,ModuleLED_Micro_8560,0.8252,0.3412,PASS,100.0,0.4839,90.53,Bergquist,Thermal Pad White 254.00mm x 254.00mm Square Adhesive - Both Sides,0.28,2.75429745226753,0.0,🏆 Best Value
TP-0600,PL-1-5-1016,Thermal Pad,94.2,5.0,ModuleLED_Micro_8560,0.8252,0.1949,PASS,100.0,0.6303,84.54,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 5 W/m-K, 101.6x101.6mm, Gold",1.0,4.55597994179732,1.0,✅ Standard
TP-0601,PL-1-5-1016-H,Thermal Pad,94.23,5.0,ModuleLED_Micro_8560,0.8252,0.193,PASS,100.0,0.6322,84.48,Wakefield Thermal Solutions,Thermal Pad Gold 101.60mm x 101.60mm Square Tacky - One Side,0.99,4.5562950182059545,1.0,✅ Standard
TP-0605,GP1500R-0.020-02-0816,Thermal Pad,12.05,1.5,ModuleLED_Micro_8560,0.8252,0.3317,PASS,100.0,0.4935,90.12,Bergquist,Thermal Pad Black 406.40mm x 203.20mm Rectangular Tacky - Both Sides,0.51,2.5687881337687024,0.0,🏆 Best Value
TP-0608,4051210297017,Thermal Pad,15.99,1800.0,ModuleLED_Micro_8560,0.8252,0.0,PASS,100.0,0.8251,76.61,Würth Elektronik,Thermal Pad 297.00mm x 210.00mm Rectangular Acrylic,0.04,2.8326249356838407,0.0,🏆 Best Value
TP-0614,BP100-0.008-00-1010,Thermal Pad,15.64,0.8,ModuleLED_Micro_8560,0.8252,0.2438,PASS,100.0,0.5814,86.52,Bergquist,Thermal Pad White 254.00mm x 254.00mm Square Adhesive - Both Sides,0.2,2.8118094353930627,0.0,🏆 Best Value
TP-0620,2191191,Thermal Pad,12.56,1.0,ModuleLED_Micro_8560,0.8252,1.4819,FAIL,0.0,-0.6567,136.98,Bergquist,Thermal Pad Pink 406.40mm x 203.20mm Rectangular Tacky - One Side,1.52,2.6071242825122494,2.0,❌ Avoid
TP-0624,69-13-42350-T412,Thermal Pad,45.12,1.4,ModuleLED_Micro_8560,0.8252,0.1603,PASS,100.0,0.6649,83.12,Parker Chomerics,Thermal Pad Gray 152.40mm x 152.40mm Square Adhesive - Both Sides,0.23,3.8312466954008584,1.0,✅ Standard
TP-0625,A14556-01,Thermal Pad,20.11,2.8,ModuleLED_Micro_8560,0.8252,0.1779,PASS,100.0,0.6472,83.85,Laird Technologies - Thermal Materials,Thermal Pad Blue 228.60mm x 228.60mm Square Tacky - Both Sides,0.51,3.0497468618602293,0.0,🏆 Best Value
TP-0632,A17690-02,Thermal Pad,20.66,5.0,ModuleLED_Micro_8560,0.8252,0.0994,PASS,100.0,0.7258,80.67,Laird Technologies - Thermal Materials,Thermal Pad Pink 228.60mm x 228.60mm Square Tacky - One Side,0.51,3.0754672415728446,0.0,🏆 Best Value
TP-0633,PLX-1-7-76X127-68,Thermal Pad,112.15,7.0,ModuleLED_Micro_8560,0.8252,0.1394,PASS,100.0,0.6858,82.28,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 7 W/mK, 76x127mm, Grey",1.0,4.728714372079547,1.0,✅ Standard
TP-0639,SPK10-0.006-00-11.512,Thermal Pad,12.48,1.3,ModuleLED_Micro_8560,0.8252,0.1124,PASS,100.0,0.7127,81.19,Bergquist,Thermal Pad Beige 304.80mm x 292.10mm Rectangular,0.15,2.601207105484161,0.0,🏆 Best Value
