tim_id,datasheet,mfr_part_number,mfr,price_thb,product_type,dimensions_mm,category,width_mm,length_mm,weight_g,useable_temp_range_c,thermal_conductivity_wmk,shape,outline_mm,thickness_mm,max_temp_c,min_temp_c
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A7000-Putty_UK.pdf,TG-A7000-1000,t-Global Technology,13479.7,Silicone Putty,1 kg Container,,,,,-58°F ~ 356°F (-50°C ~ 180°C),7.00,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A7000-Putty_UK.pdf,TG-A7000-330CC,t-Global Technology,13480.03,Silicone Putty,330cc Syringe,,,,,-58°F ~ 356°F (-50°C ~ 180°C),7.00,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-N8000-Putty_UK.pdf,TG-N8000-1000,t-Global Technology,15291.9,Non-Silicone Putty,1 kg Jar,,,,,-40°C ~ 125°C,8.00,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GREASE-50-Datasheet-CHODS1126.pdf,65-02-GREASE50-0030,Parker Chomerics,1551.88,Silicone Grease,30cc Cartridge,,,,,-58°F ~ 392°F (-50°C ~ 200°C),5.00,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2024/05/TG-N4000_UK.pdf,TG-N4000-30CC,t-Global Technology,1779.05,Non-Silicone Putty,30cc Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),4.0,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-FORM-CIP-60-Datasheet-CHODS1072.pdf,65-00-CIP60-0200,Parker Chomerics,2445.3,"Silicone Compound, 2 Part",200cc Cartridge,,,,,-58°F ~ 392°F (-50°C ~ 200°C),6.00,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2024/05/TG-N4000_UK.pdf,TG-N4000-55CC,t-Global Technology,3043.95,Non-Silicone Putty,55cc Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),4.0,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2024/05/TG-N4000_UK.pdf,TG-N4000-330CC,t-Global Technology,12160.85,Non-Silicone Putty,330cc Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),4.0,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2024/05/TG-N4000_UK.pdf,TG-N4000-1000,t-Global Technology,12160.85,Non-Silicone Putty,1 kg Jar,,,,,-40°F ~ 257°F (-40°C ~ 125°C),4.0,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLP004/datasheet.xhtml,WLP 004,Fischer Elektronik,76.7,Silicone Compound,4 gram Container,,,,,-40°F ~ 482°F (-40°C ~ 250°C),0.61,,,,,
,-,09599,SparkFun Electronics,102.7,Silicone Compound,5 gram Syringe,,,,,-22°F ~ 482°F (-30°C ~ 250°C),1.17,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLPF0705/datasheet.xhtml,WLPF 07 05,Fischer Elektronik,104.326,Non-Silicone Compound,2 ml Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),0.70,,,,,
,https://www.mgchemicals.com/downloads/pdf/specsheets/8615.pdf,8615,MG Chemicals,212.55,Non-Silicone Grease,3.5 gram Syringe,,,,,302°F (150°C),3.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4847/DS_473_8610.pdf,8610-60G,MG Chemicals,371.93,Non-Silicone Compound,2 oz Tube,,,,,-40°F ~ 392°F (-40°C ~ 200°C),0.77,,,,,
,https://info.boydcorp.com/hubfs/Thermal/Air-Cooling/Boyd-Board-Level-Heatsinks-Catalog.pdf,100000F00000G,"Boyd Laconia, LLC",452.62753,Silicone Compound,1 gram Ampule,,,,,-40°F ~ 392°F (-40°C ~ 200°C),0.73,,,,,
,https://wakefieldthermal.com/content/data_sheets/Thermal%20Interface%20Materials.pdf,152-1A-NC,Wakefield Thermal Solutions,794.22571,Acrylic Adhesive,1 oz Packet,,,,,-,0.83,,,,,
,https://www.mgchemicals.com/downloads/tds/tds-8617.pdf,8617-85ML,MG Chemicals,819.86667,Non-Silicone Grease,85 ml Tube,,,,,-90°F ~ 329°F (-68°C ~ 165°C),1.00,,,,,
,https://info.boydcorp.com/hubfs/Thermal/Air-Cooling/Boyd-Board-Level-Heatsinks-Catalog.pdf,100100F00000G,"Boyd Laconia, LLC",904.3364,Silicone Compound,1.25 oz Syringe,,,,,-40°F ~ 392°F (-40°C ~ 200°C),0.73,,,,,
,-,GF1000-07-15-50CC,Bergquist,939.10375,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 347°F (-60°C ~ 175°C),1.00,,,,,
,https://www.mgchemicals.com/downloads/tds/tds-8327gf25.pdf,8327GF25-50CC,MG Chemicals,949.10833,Silicone Gap Filler,50 ml Cartridges,,,,,-,2.50,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker%20Chomerics%20THERM-A-GAP%20GEL%2040NS%20Datasheet%20CHODS1008.pdf,65-00-GEL40NS-0010,Parker Chomerics,1008.553,Non-Silicone Gel,10cc Syringe,,,,,-58°F ~ 257°F (-50°C ~ 125°C),4.0,,,,,
,https://mgchemicals.com/downloads/tds/tds-9460TC.pdf,9460TC-10ML,MG Chemicals,1018.687,Epoxy Adhesive,10 ml Syringe,,,,,-85°F ~ 302°F (-65°C ~ 150°C),0.80,,,,,
,https://www.laird.com/sites/default/files/TgreaseTM-1500-datasheet.pdf,A15423-02,Laird Technologies - Thermal Materials,1042.87083,Silicone Compound,10cc Syringe,,,,,257°F (125°C),1.20,,,,,
,-,2189228,Bergquist,1126.87864,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),2.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6555/TP-2004-100g-Jar_Silicone%20Thermal%20Putty.pdf,TP2004-100g-Jar,Penchem Technologies Sdn Bhd,1170,Silicone Putty,100 gram Jar,,,,,-40°F ~ 302°F (-40°C ~ 150°C),4.0,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7317/345_thermal-management-accessories-wakefield.pdf,152-1B-NC,Wakefield Thermal Solutions,1171.326,Acrylic Adhesive,1 oz Packet,,,,,302°F (150°C),0.90,,,,,
,https://datasheets.tdx.henkel.com/BERGQUIST-GAP-FILLER-TGF-2000-en_GL.pdf,GF2000-00-15-50CC,Bergquist,1190.68625,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),2.0,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GAP-GEL-50VT-Datasheet-CHODS1004.pdf,65-00-GEL50VT-0010,Parker Chomerics,1198.2036,Silicone Gel,10cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),5.20,,,,,
,https://www.laird.com/sites/default/files/TgreaseTM-1500-datasheet.pdf,A15423-03,Laird Technologies - Thermal Materials,1223.15125,Silicone Compound,30cc Syringe,,,,,257°F (125°C),1.20,,,,,
,-,2168332,Bergquist,1229.2965,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),1.50,,,,,
,-,2167111,Bergquist,1234.269,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 347°F (-60°C ~ 175°C),1.00,,,,,
,-,2191489,Bergquist,1273.04211,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),1.50,,,,,
,-,2167235,Bergquist,1296.1,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),1.50,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker%20Chomerics%20THERM-A-GAP%20GEL%2060HF%20Datasheet%20CHODS1051.pdf,65-00-GEL60HF-0010,Parker Chomerics,1322.815,Silicone Gel,10cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),6.2,,,,,
,-,2166655,Bergquist,1360.61278,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),2.00,,,,,
,-,2179533,Bergquist,1360.61278,"Non-Silicone Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 347°F (-60°C ~ 175°C),1.10,,,,,
,-,2189227,Bergquist,1434.77941,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),2.00,,,,,
,-,2179526,Bergquist,1434.77941,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),2.00,,,,,
,-,2166309,Bergquist,1450.91471,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 257°F (-60°C ~ 125°C),1.10,,,,,
,https://www.mgchemicals.com/downloads/tds/tds-8327gf41.pdf,8327GF41-50CC,MG Chemicals,1451.23333,Silicone Gap Filler,50 ml Cartridges,,,,,-,4.10,,,,,
,https://www.mgchemicals.com/downloads/tds/tds-8463.pdf,8463-7G,MG Chemicals,1519.05,Silicone Grease,7 gram Syringe,,,,,-58°F ~ 392°F (-50°C ~ 200°C),0.46,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7071/GCS-NSP15.png,GCS-NSP15-100ML,European Thermodynamics Ltd,1533.35,Non-Silicone Putty,100 ml Syringe,,,,,-,1.50,,,,,
,-,2167352,Bergquist,1562.4375,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),1.50,,,,,
,https://www.mgchemicals.com/downloads/tds/tds-8349TFM.pdf,8349TFM-25ML,MG Chemicals,1604.53,"Epoxy, 2 Part",25 ml Syringe,,,,,-67°F ~ 329°F (-50°C ~ 165°C),0.90,,,,,
,-,2190034,Bergquist,1634.68533,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 347°F (-60°C ~ 175°C),1.00,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker%20Chomerics%20THERM-A-GAP%20GEL%2060HF%20Datasheet%20CHODS1051.pdf,65-02-GEL60HF-0030,Parker Chomerics,1769.09417,Silicone Gel,30cc Cartridge,,,,,-67°F ~ 392°F (-55°C ~ 200°C),6.2,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7317/345_thermal-management-accessories-wakefield.pdf,155,Wakefield Thermal Solutions,1778.205,"Epoxy, 2 Part",3 oz Tube (2),,,,,149°F (65°C),0.84,,,,,
,https://mgchemicals.com/downloads/tds/tds-8327GL6.pdf,8327GL6-30ML,MG Chemicals,1827.48,Non-Silicone Gel,30 ml Cartridge,,,,,-40°F ~ 248°F (-40°C ~ 120°C),6.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/G3380ABKT.pdf,G3380D-100,"Shiu Li Technology Co., Ltd.",2138.5,Silicone Grease,100 gram Cartridge,,,,,-76°F ~ 356°F (-60°C ~ 180°C),6.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/3153_PK223DM.pdf,PK223DM-110-KIT,"Shiu Li Technology Co., Ltd.",2218.13,"Liquid Gap Filler, 2 Part",110 gram Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),2.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/3153_PK404DM.pdf,PK404DM-150,"Shiu Li Technology Co., Ltd.",2291.25,"Liquid Gap Filler, 2 Part",150 gram Cartridge,,,,,-67°F ~ 401°F (-55°C ~ 205°C),3.60,,,,,
,https://www.mgchemicals.com/downloads/tds/tds-8349TFM.pdf,8349TFM-50ML,MG Chemicals,2301.98,"Epoxy, 2 Part",50 ml Cartridges,,,,,-67°F ~ 329°F (-50°C ~ 165°C),0.90,,,,,
,https://www.mgchemicals.com/downloads/tds/tds-8617.pdf,8617-1P,MG Chemicals,2477.8,Non-Silicone Grease,473 ml Jar,,,,,-90°F ~ 329°F (-68°C ~ 165°C),1.00,,,,,
,-,2456616,Bergquist,2515.078,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),3.50,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker%20Chomerics%20THERM-A-GAP%20GEL%2040NS%20Datasheet%20CHODS1008.pdf,65-05-GEL40NS-0030,Parker Chomerics,2557.8475,Non-Silicone Gel,30cc Cartridge,,,,,-58°F ~ 257°F (-50°C ~ 125°C),4.0,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/SH-putty3.pdf,SH-PUTTY3-100,"Shiu Li Technology Co., Ltd.",2600,Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 356°F (-60°C ~ 180°C),8.00,,,,,
,https://info.boydcorp.com/hubfs/Thermal/Air-Cooling/Boyd-Board-Level-Heatsinks-Catalog.pdf,100500F00000G,"Boyd Laconia, LLC",2703.3632,Silicone Compound,5 oz Tube,,,,,-40°F ~ 392°F (-40°C ~ 200°C),0.73,,,,,
,https://mgchemicals.com/downloads/tds/tds-8327GL3.pdf,8327GL3-180ML,MG Chemicals,2755.68,Non-Silicone Gel,180 ml Cartridge,,,,,-40°F ~ 248°F (-40°C ~ 120°C),3.50,,,,,
,https://www.laird.com/sites/default/files/2025-07/MKT-DOC-1592%20Tgrease%202500%20Data%20Sheet%2006272025.pdf,A14399-03,Laird Technologies - Thermal Materials,2803.17917,Non-Silicone Grease,50cc Syringe,,,,,-67°F ~ 302°F (-50°C ~ 150°C),3.80,,,,,
,https://www.laird.com/sites/default/files/TgreaseTM-1500-datasheet.pdf,A14855-03,Laird Technologies - Thermal Materials,2901.81667,Silicone Compound,500 gram Container,,,,,257°F (125°C),1.20,,,,,
,https://mgchemicals.com/downloads/tds/tds-8618.pdf,8618-85ML,MG Chemicals,3260.4,Non-Silicone Grease,85 ml Syringe,,,,,-,6.00,,,,,
,-,2292097,Bergquist,3455.95714,"Silicone Compound, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),3.50,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/G3380NANBNC.pdf,G3380NC-100-KIT,"Shiu Li Technology Co., Ltd.",3562,Non-Silicone Grease,100 gram Cartridge,,,,,-76°F ~ 302°F (-60°C ~ 150°C),4.50,,,,,
,-,A16412-01,Laird Technologies - Thermal Materials,3671.70273,Silicone Putty,75cc Cartridge,,,,,-49°F ~ 392°F (-45°C ~ 200°C),3.50,,,,,
,-,2167388,Bergquist,3805.19286,"Silicone Compound, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),3.50,,,,,
,-,2193454,Bergquist,3893.87143,"Epoxy, 2 Part",50cc Cartridge,,,,,-40°F ~ 257°F (-40°C ~ 125°C),1.80,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-FORM-CIP-60-Datasheet-CHODS1072.pdf,65-00-CIP60-0400,Parker Chomerics,3979.06786,"Silicone Compound, 2 Part",400cc Cartridge,,,,,-58°F ~ 392°F (-50°C ~ 200°C),6.00,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker%20Chomerics%20THERM-A-GAP%20GEL%2040NS%20Datasheet%20CHODS1008.pdf,65-02-GEL40NS-0180,Parker Chomerics,4028.67867,Non-Silicone Gel,180cc Cartridge,,,,,-58°F ~ 257°F (-50°C ~ 125°C),4.0,,,,,
,-,2179547,Bergquist,4180.53,"Silicone Compound, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),3.50,,,,,
,https://www.mgchemicals.com/downloads/tds/tds-8329tcm-2parts.pdf,8329TCM-200ML,MG Chemicals,4215.09,"Epoxy, 2 Part",200 ml Jar,,,,,-40°F ~ 302°F (-40°C ~ 150°C),1.40,,,,,
,https://www.mgchemicals.com/downloads/tds/tds-8329tcs-2parts.pdf,8329TCS-200ML,MG Chemicals,4215.09,"Epoxy, 2 Part",200 ml Jar,,,,,-40°F ~ 302°F (-40°C ~ 150°C),1.40,,,,,
,-,2194122,Bergquist,4322.60833,"Epoxy, 2 Part",50cc Cartridge,,,,,-40°F ~ 257°F (-40°C ~ 125°C),1.80,,,,,
,-,2193197,Bergquist,4709.84667,"Epoxy, 2 Part",50cc Cartridge,,,,,-40°F ~ 257°F (-40°C ~ 125°C),1.80,,,,,
,https://www.tglobaltechnology.com/uploads/files/tds/TG-LH-FBPE-80.pdf,TG-LH-FBPE-80-3,t-Global Technology,4745.358,"Potting Compound, 2 Part",3 kg Container,,,,,-,1.10,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GAP-GEL-35VT-Datasheet-CHODS1061.pdf,65-02-GEL35VT-0180,Parker Chomerics,5018.94833,Silicone Gel,180cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),3.50,,,,,
,https://www.dycotecmaterials.com/wp-content/uploads/2023/06/Dycotec-DM-TIM-15323_EPOXY_TDS_v1.01.pdf,DM-TIM-15323-P,Dycotec Materials Ltd,5045.63,Epoxy Adhesive,250 gram Jar,,,,,-40°F ~ 257°F (-40°C ~ 125°C),2.30,,,,,
,https://www.laird.com/document/pmbu-doc-000010743,A16849-13,Laird Technologies - Thermal Materials,5349.46389,Silicone Grease,-,,,,,-,3.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/3153_TT3000.pdf,TT3000-150-KIT,"Shiu Li Technology Co., Ltd.",5563.35,Silicone Grease,150 gram Cartridge,,,,,-76°F ~ 257°F (-60°C ~ 125°C),6.00,,,,,
